,0
1676,-16.62679426
1677,-200.0
1678,-48.0861244
1679,-16.62679426
1680,-200.0
1681,-76.03668262
1682,58.81877023
1683,-91.30781499
1684,-90.43062201
1685,-200.0
1686,-200.0
1687,9.607605178
1688,-200.0
1689,1.739482201
1690,-200.0
1691,-16.62679426
1692,-200.0
1693,-200.0
1694,46.03559871
1695,-200.0
1696,-200.0
1697,-16.62679426
1698,-200.0
1699,-200.0
1700,34.99190939
1701,-48.0861244
1702,-16.62679426
1703,1.294498382
1704,-200.0
1705,-81.2599681
1706,-89.55342903
1707,88.02588997
1708,-200.0
1709,-16.62679426
1710,0.910194175
1711,0.0
1712,-16.62679426
1713,-16.62679426
1714,-200.0
1715,-200.0
1716,0.72815534
1717,-16.62679426
1718,-16.62679426
1719,71.64239482
1720,2.265372168
1721,-16.62679426
1722,21.44012945
1723,-67.10526316
1724,-85.48644338
1725,-93.14194577
1726,20.50970874
1727,35.07281553
1728,86.69093851
1729,61.58980583
1730,4.975728155
1731,-200.0
1732,-200.0
1733,-84.80861244
1734,75.3236246
1735,48.98867314
1736,93.56796117
1737,13.67313916
1738,-65.23125997
1739,46.11650485
1740,31.67475728
1741,-87.08133971
1742,-16.62679426
1743,67.19255663
1744,-16.62679426
1745,-48.0861244
1746,56.22977346
1747,73.98867314
1748,-48.0861244
1749,35.31553398
1750,-81.93779904
1751,-89.55342903
1752,-48.0861244
1753,5.218446602
1754,-200.0
1755,0.809061489
1756,-97.6076555
1757,20.59061489
1758,39.947411
1759,-76.79425837
1760,-71.09250399
1761,-85.60606061
1762,39.17880259
1763,56.18932039
1764,-200.0
1765,80.84546926
1766,-200.0
1767,0.0
1768,-74.16267943
1769,-65.23125997
1770,-16.62679426
1771,-72.32854864
1772,59.44579288
1773,43.72977346
1774,-200.0
1775,16.10032362
1776,61.20550162
1777,-200.0
1778,91.70711974
1779,-16.62679426
1780,13.59223301
1781,-200.0
1782,90.9789644
1783,53.98462783
1784,-48.0861244
1785,-71.09250399
1786,88.18770227
1787,79.6723301
1788,-16.62679426
1789,-87.08133971
1790,-16.62679426
1791,-64.15470494
1792,-68.97926635
1793,43.46682848
1794,74.73705502
1795,-48.0861244
1796,51.9012945
1797,69.19498382
1798,-75.15948963
1799,39.42152104
1800,51.53721683
1801,39.17880259
1802,45.59061489
1803,78.3171521
1804,73.90776699
1805,-63.79585327
1806,-16.62679426
1807,42.27346278
1808,-68.97926635
1809,-65.23125997
1810,-67.10526316
1811,-73.16586922
1812,-75.15948963
1813,73.34142395
1814,77.02265372
1815,-74.16267943
1816,87.13592233
1817,-88.03827751
1818,1.23381877
1819,-65.23125997
1820,83.41423948
1821,-67.10526316
1822,-16.62679426
1823,-48.0861244
1824,-74.16267943
1825,-79.50558214
1826,-200.0
1827,-93.54066986
1828,76.65857605
1829,-99.28229665
1830,-48.0861244
1831,36.28640777
1832,-94.05901116
1833,90.16990291
1834,35.67961165
1835,40.19012945
1836,-88.51674641
1837,-83.73205742
1838,-16.62679426
1839,-48.0861244
1840,47.3907767
1841,-48.0861244
1842,1.577669903
1843,0.0
1844,-48.0861244
1845,-16.62679426
1846,-48.0861244
1847,0.0
1848,-48.0861244
1849,46.197411
1850,-16.62679426
1851,-79.3460925
1852,0.0
1853,-16.62679426
1854,-79.66507177
1855,5.461165049
1856,-72.40829346
1857,42.51618123
1858,-87.08133971
1859,86.6302589
1860,-200.0
1861,14.44174757
1862,-200.0
1863,-68.97926635
1864,-16.62679426
1865,-94.57735247
1866,20.55016181
1867,18.30501618
1868,39.17880259
1869,-81.2599681
1870,-48.0861244
1871,36.16504854
1872,-85.60606061
1873,27.26537217
1874,80.42071197
1875,0.0
1876,85.39644013
1877,-99.0430622
1878,-87.71929825
1879,0.0
1880,-48.0861244
1881,2.265372168
1882,70.06472492
1883,72.24919094
1884,37.68203883
1885,-16.62679426
1886,-16.62679426
1887,-200.0
1888,-200.0
1889,0.0
1890,-68.97926635
1891,0.0
1892,-200.0
1893,-89.39393939
1894,48.24029126
1895,-75.15948963
1896,-48.0861244
1897,-16.62679426
1898,4.368932039
1899,2.973300971
1900,-94.73684211
1901,-91.06858054
1902,-48.0861244
1903,2.265372168
1904,-72.24880383
1905,-48.0861244
1906,27.10355987
1907,-48.0861244
1908,-48.0861244
1909,95.14563107
1910,26.31472492
1911,-95.6539075
1912,79.02508091
1913,-94.65709729
1914,45.69174757
1915,54.71278317
1916,-96.49122807
1917,-48.0861244
1918,-16.62679426
1919,-48.0861244
1920,60.4368932
1921,-48.0861244
1922,-16.62679426
1923,56.51294498
1924,-200.0
1925,-200.0
1926,-16.62679426
1927,-48.0861244
1928,35.9223301
1929,98.38187702
1930,85.4368932
1931,21.80420712
1932,76.9012945
1933,20.99514563
1934,-16.62679426
1935,5.622977346
1936,-72.48803828
1937,31.31067961
1938,98.22006472
1939,25.5461165
1940,-48.0861244
1941,93.36569579
1942,2.063106796
1943,-16.62679426
1944,-48.0861244
1945,31.75566343
1946,-81.93779904
1947,80.46116505
1948,36.06391586
1949,14.66423948
1950,-78.62838915
1951,34.66828479
1952,38.99676375
1953,88.10679612
1954,-83.73205742
1955,-16.62679426
1956,-80.62200957
1957,32.1197411
1958,20.75242718
1959,-63.23763955
1960,42.83980583
1961,-82.41626794
1962,97.69417476
1963,-16.62679426
1964,35.51779935
1965,-68.97926635
1966,74.87864078
1967,-48.0861244
1968,-88.71610845
1969,-87.08133971
1970,-48.0861244
1971,86.24595469
1972,35.82119741
1973,-16.62679426
1974,-48.0861244
1975,84.1828479
1976,34.83009709
1977,30.96682848
1978,82.2815534
1979,96.92556634
1980,4.368932039
1981,-87.4800638
1982,26.75970874
1983,0.768608414
1984,-78.62838915
1985,-48.0861244
1986,0.606796117
1987,50.88996764
1988,-48.0861244
1989,5.339805825
1990,84.30420712
1991,1.496763754
1992,-16.62679426
1993,-84.21052632
1994,90.21035599
1995,-96.41148325
1996,-97.20893142
1997,-63.39712919
1998,-94.97607656
1999,1.09223301
2000,26.41585761
2001,-67.10526316
2002,-200.0
2003,-85.84529506
2004,9.607605178
2005,2.002427184
2006,18.30501618
2007,-200.0
2008,-48.0861244
2009,-84.52950558
2010,-200.0
2011,-48.0861244
2012,-200.0
2013,0.0
2014,-75.15948963
2015,0.0
2016,-200.0
2017,0.0
2018,83.29288026
2019,-200.0
2020,-200.0
2021,-48.0861244
2022,-79.26634769
2023,-80.62200957
2024,89.68446602
2025,72.47168285
2026,-200.0
2027,-200.0
2028,-63.15789474
2029,-200.0
2030,-16.62679426
2031,-85.16746411
2032,-200.0
2033,34.83009709
2034,-16.62679426
2035,-200.0
2036,0.0
2037,-200.0
2038,80.84546926
2039,-89.79266348
2040,-71.09250399
2041,-93.93939394
2042,67.23300971
2043,15.57443366
2044,-88.39712919
2045,32.05906149
2046,-94.33811802
2047,15.45307443
2048,-16.62679426
2049,-16.62679426
2050,-73.16586922
2051,1.739482201
2052,39.64401294
2053,-16.62679426
2054,58.57605178
2055,-16.62679426
2056,-77.67145136
2057,-16.62679426
2058,-48.0861244
2059,46.44012945
2060,27.02265372
2061,-16.62679426
2062,-16.62679426
2063,-16.62679426
2064,-16.62679426
2065,4.368932039
2066,-16.62679426
2067,-16.62679426
2068,-16.62679426
2069,56.31067961
2070,-97.04944179
2071,-16.62679426
2072,1.901294498
2073,-81.93779904
2074,1.739482201
2075,-76.79425837
2076,-83.41307815
2077,-16.62679426
2078,15.77669903
2079,-71.09250399
2080,-48.0861244
2081,-77.67145136
2082,-16.62679426
2083,-48.0861244
2084,-48.0861244
2085,59.95145631
2086,61.97411003
2087,-86.44338118
2088,-73.16586922
2089,43.2038835
2090,-84.52950558
2091,-16.62679426
2092,-76.79425837
2093,-16.62679426
2094,1.395631068
2095,-88.11802233
2096,2.265372168
2097,48.24029126
2098,55.42071197
2099,88.34951456
2100,33.39401294
2101,23.68527508
2102,70.77265372
2103,72.91666667
2104,55.42071197
2105,43.46682848
2106,33.39401294
2107,48.24029126
2108,37.68203883
2109,42.39482201
2110,45.69174757
2111,69.96359223
2112,68.44660194
2113,73.76618123
2114,76.75970874
2115,23.68527508
2116,41.26213592
2117,72.12783172
2118,55.42071197
2119,81.75566343
2120,70.77265372
2121,94.33656958
2122,92.79935275
2123,90.8171521
2124,69.19498382
2125,50.08090615
2126,57.60517799
2127,50.08090615
2128,39.34061489
2129,9.607605178
2130,43.46682848
2131,61.20550162
2132,-200.0
2133,70.77265372
2134,68.00161812
2135,96.76375405
2136,95.50970874
2137,63.08656958
2138,47.3907767
2139,95.59061489
2140,68.00161812
2141,91.22168285
2142,92.59708738
2143,59.44579288
2144,66.44417476
2145,9.607605178
2146,23.68527508
2147,64.98786408
2148,78.37783172
2149,80.60275081
2150,79.89482201
2151,72.91666667
2152,60.4368932
2153,53.05420712
2154,33.39401294
2155,59.06148867
2156,91.88915858
2157,28.84304207
2158,28.84304207
2159,50.08090615
2160,77.36650485
2161,-200.0
2162,-200.0
2163,-200.0
2164,23.68527508
2165,18.30501618
2166,71.88511327
2167,69.86245955
2168,85.11326861
2169,-200.0
2170,58.87944984
2171,-200.0
2172,-200.0
2173,23.68527508
2174,90.53398058
2175,81.25
2176,-200.0
2177,57.60517799
2178,81.25
2179,92.79935275
2180,73.38187702
2181,44.66019417
2182,74.39320388
2183,78.76213592
2184,44.66019417
2185,37.68203883
2186,41.26213592
2187,46.58171521
2188,44.66019417
2189,90.47330097
2190,41.26213592
2191,70.77265372
2192,74.39320388
2193,77.36650485
2194,50.08090615
2195,57.60517799
2196,23.68527508
2197,23.68527508
2198,41.26213592
2199,23.68527508
2200,44.66019417
2201,81.25
2202,96.07605178
2203,88.57200647
2204,86.10436893
2205,41.26213592
2206,53.05420712
2207,96.03559871
2208,95.38834951
2209,97.49190939
2210,68.00161812
2211,69.19498382
2212,47.3907767
2213,96.64239482
2214,50.08090615
2215,90.02831715
2216,28.84304207
2217,41.26213592
2218,55.42071197
2219,87.19660194
2220,58.29288026
2221,21.29854369
2222,66.44417476
2223,64.98786408
2224,86.73139159
2225,99.43365696
2226,52.22491909
2227,68.00161812
2228,74.39320388
2229,55.42071197
2230,53.05420712
2231,33.39401294
2232,92.45550162
2233,66.44417476
2234,70.20631068
2235,83.59627832
2236,63.08656958
2237,18.30501618
2238,37.68203883
2239,57.60517799
2240,83.29288026
2241,63.08656958
2242,91.48462783
2243,65.61488673
2244,66.44417476
2245,78.76213592
2246,41.26213592
2247,53.05420712
2248,25.95064725
2249,54.65210356
2250,57.60517799
2251,88.57200647
2252,53.05420712
2253,23.68527508
2254,97.18851133
2255,37.68203883
2256,37.68203883
2257,47.3907767
2258,82.40291262
2259,63.08656958
2260,33.39401294
2261,44.66019417
2262,71.88511327
2263,9.607605178
2264,9.607605178
2265,41.26213592
2266,23.68527508
2267,9.607605178
2268,67.27346278
2269,53.05420712
2270,68.52750809
2271,18.30501618
2272,97.28964401
2273,98.4223301
2274,63.97653722
2275,76.9012945
2276,54.20711974
2277,9.607605178
2278,77.36650485
2279,50.08090615
2280,73.84708738
2281,41.26213592
2282,53.05420712
2283,67.11165049
2284,41.26213592
2285,15.91828479
2286,23.68527508
2287,90.35194175
2288,84.62783172
2289,86.52912621
2290,72.28964401
2291,42.75889968
2292,-200.0
2293,18.30501618
2294,85.80097087
2295,64.44174757
2296,9.607605178
2297,15.14967638
2298,9.607605178
2299,9.607605178
2300,18.30501618
2301,9.607605178
2302,23.68527508
2303,9.607605178
2304,33.39401294
2305,18.30501618
2306,82.92880259
2307,70.77265372
2308,57.60517799
2309,95.08495146
2310,64.25970874
2311,18.30501618
2312,23.68527508
2313,66.44417476
2314,18.30501618
2315,81.25
2316,0.0
2317,64.98786408
2318,63.08656958
2319,28.84304207
2320,55.42071197
2321,52.08333333
2322,66.44417476
2323,23.68527508
2324,18.30501618
2325,85.51779935
2326,28.84304207
2327,95.46925566
2328,98.2605178
2329,72.91666667
2330,72.20873786
2331,50.08090615
2332,13.79449838
2333,37.68203883
2334,-200.0
2335,66.44417476
2336,9.607605178
2337,-200.0
2338,84.46601942
2339,33.39401294
2340,83.89967638
2341,18.30501618
2342,9.607605178
2343,44.66019417
2344,43.46682848
2345,-200.0
2346,37.68203883
2347,96.197411
2348,87.45954693
2349,86.04368932
2350,33.39401294
2351,92.5566343
2352,-200.0
2353,28.84304207
2354,99.59546926
2355,77.36650485
2356,99.79773463
2357,53.05420712
2358,33.39401294
2359,47.3907767
2360,55.42071197
2361,28.84304207
2362,69.19498382
2363,72.91666667
2364,44.66019417
2365,9.607605178
2366,97.33009709
2367,28.84304207
2368,44.66019417
2369,9.607605178
2370,9.607605178
2371,28.84304207
2372,71.54126214
2373,93.97249191
2374,65.61488673
2375,50.08090615
2376,37.68203883
2377,66.44417476
2378,74.39320388
2379,94.41747573
2380,93.4263754
2381,61.20550162
2382,33.39401294
2383,33.39401294
2384,23.68527508
2385,18.30501618
2386,66.44417476
2387,47.3907767
2388,33.39401294
2389,18.30501618
2390,33.39401294
2391,33.39401294
2392,64.98786408
2393,68.00161812
2394,57.60517799
2395,79.16666667
2396,33.39401294
2397,9.607605178
2398,53.05420712
2399,9.607605178
2400,83.49514563
2401,46.39967638
2402,33.39401294
2403,80.13754045
2404,63.08656958
2405,77.0631068
2406,50.08090615
2407,63.08656958
2408,37.68203883
2409,82.40291262
2410,57.60517799
2411,41.26213592
2412,67.39482201
2413,64.98786408
2414,76.13268608
2415,55.42071197
2416,59.44579288
2417,62.11569579
2418,78.76213592
2419,53.05420712
2420,53.05420712
2421,23.68527508
2422,37.68203883
2423,44.66019417
2424,84.80987055
2425,64.98786408
2426,74.04935275
2427,59.44579288
2428,92.37459547
2429,68.00161812
2430,9.607605178
2431,68.32524272
2432,88.57200647
2433,9.607605178
2434,90.47330097
2435,28.84304207
2436,61.67071197
2437,9.607605178
2438,68.00161812
2439,33.39401294
2440,33.39401294
2441,90.89805825
2442,44.66019417
2443,37.68203883
2444,75.58656958
2445,48.66504854
2446,75.12135922
2447,53.05420712
2448,18.30501618
2449,9.607605178
2450,70.77265372
2451,54.5105178
2452,93.64886731
2453,64.98786408
2454,90.02831715
2455,9.607605178
2456,18.30501618
2457,85.80097087
2458,18.30501618
2459,85.80097087
2460,9.607605178
2461,9.607605178
2462,90.41262136
2463,9.607605178
2464,9.607605178
2465,9.607605178
2466,18.30501618
2467,75.08090615
2468,33.39401294
2469,69.19498382
2470,72.57281553
2471,45.95469256
2472,68.00161812
2473,9.607605178
2474,18.30501618
2475,37.68203883
2476,9.607605178
2477,91.48462783
2478,79.49029126
2479,26.75970874
2480,28.84304207
2481,53.05420712
2482,84.46601942
2483,44.66019417
2484,64.98786408
2485,56.63430421
2486,28.84304207
2487,41.26213592
2488,99.47411003
2489,44.66019417
2490,-200.0
2491,44.66019417
2492,23.68527508
2493,9.607605178
2494,70.20631068
2495,46.58171521
2496,64.32038835
2497,41.26213592
2498,87.37864078
2499,99.11003236
2500,91.34304207
2501,75.97087379
2502,41.26213592
2503,40.19012945
2504,98.34142395
2505,58.29288026
2506,33.39401294
2507,79.81391586
2508,96.64239482
2509,33.39401294
2510,75.0
2511,28.84304207
2512,23.68527508
2513,82.05906149
2514,9.607605178
2515,84.70873786
2516,37.68203883
2517,95.89401294
2518,63.08656958
2519,77.79126214
2520,72.91666667
2521,55.42071197
2522,77.36650485
2523,9.607605178
2524,-200.0
2525,-200.0
2526,-200.0
2527,18.30501618
2528,26.75970874
2529,76.29449838
2530,48.94822006
2531,85.11326861
2532,59.44579288
2533,53.05420712
2534,50.08090615
2535,9.607605178
2536,83.79854369
2537,-200.0
2538,55.42071197
2539,9.607605178
2540,33.39401294
2541,94.05339806
2542,78.01375405
2543,-200.0
2544,99.51456311
2545,37.68203883
2546,53.05420712
2547,86.40776699
2548,53.05420712
2549,87.19660194
2550,-200.0
2551,-48.0861244
2552,-200.0
2553,48.24029126
2554,18.30501618
2555,0.0
2556,-200.0
2557,-200.0
2558,23.68527508
2559,59.44579288
2560,84.66828479
2561,90.61488673
2562,33.39401294
2563,67.07119741
2564,18.30501618
2565,98.01779935
2566,94.66019417
2567,34.83009709
2568,98.17961165
2569,44.66019417
2570,85.80097087
2571,70.77265372
2572,53.05420712
2573,75.58656958
2574,9.607605178
2575,85.11326861
2576,94.86245955
2577,50.08090615
2578,81.25
2579,72.47168285
2580,23.68527508
2581,18.30501618
2582,61.20550162
2583,51.9012945
2584,53.05420712
2585,28.84304207
2586,66.44417476
2587,51.9012945
2588,69.53883495
2589,98.86731392
2590,55.42071197
2591,72.91666667
2592,28.84304207
2593,0.0
2594,9.607605178
2595,69.19498382
2596,41.26213592
2597,-200.0
2598,-200.0
2599,9.607605178
2600,-200.0
2601,23.68527508
2602,18.30501618
2603,91.42394822
2604,93.48705502
2605,23.68527508
2606,59.44579288
2607,49.1302589
2608,64.98786408
2609,79.6723301
2610,47.3907767
2611,41.26213592
2612,99.8381877
2613,70.77265372
2614,87.29773463
2615,33.39401294
2616,5.562297735
2617,69.19498382
2618,18.30501618
2619,18.30501618
2620,9.607605178
2621,23.68527508
2622,63.08656958
2623,18.30501618
2624,74.39320388
2625,90.77669903
2626,64.98786408
2627,9.607605178
2628,64.98786408
2629,99.31229773
2630,70.77265372
2631,91.88915858
2632,57.60517799
2633,67.03074434
2634,85.80097087
2635,41.26213592
2636,66.44417476
2637,66.44417476
2638,75.0
2639,53.05420712
2640,51.17313916
2641,54.71278317
2642,37.68203883
2643,18.30501618
2644,89.01699029
2645,75.58656958
2646,35.82119741
2647,97.18851133
2648,-200.0
2649,77.79126214
2650,95.79288026
2651,9.607605178
2652,-200.0
2653,85.11326861
2654,14.17880259
2655,47.3907767
2656,79.40938511
2657,9.607605178
2658,86.6302589
2659,9.607605178
2660,23.68527508
2661,78.01375405
2662,99.11003236
2663,28.84304207
2664,83.79854369
2665,80.74433657
2666,79.93527508
2667,93.60841424
2668,88.28883495
2669,83.29288026
2670,66.44417476
2671,96.31877023
2672,44.66019417
2673,72.91666667
2674,56.87702265
2675,93.87135922
2676,99.19093851
2677,37.68203883
2678,37.68203883
2679,41.26213592
2680,23.68527508
2681,82.05906149
2682,39.5631068
2683,89.76537217
2684,83.94012945
2685,54.5105178
2686,78.49919094
2687,92.19255663
2688,9.607605178
2689,53.05420712
2690,87.07524272
2691,71.88511327
2692,99.11003236
2693,94.66019417
2694,95.18608414
2695,30.96682848
2696,73.94822006
2697,91.64644013
2698,64.98786408
2699,35.35598706
2700,23.68527508
2701,69.19498382
2702,23.68527508
2703,63.08656958
2704,99.87864078
2705,86.28640777
2706,63.08656958
2707,53.05420712
2708,9.607605178
2709,50.08090615
2710,91.58576052
2711,28.84304207
2712,28.84304207
2713,83.59627832
2714,69.19498382
2715,53.05420712
2716,51.23381877
2717,53.05420712
2718,47.3907767
2719,9.607605178
2720,18.30501618
2721,23.68527508
2722,18.30501618
2723,46.31877023
2724,50.08090615
2725,30.60275081
2726,89.44174757
2727,64.98786408
2728,72.47168285
2729,81.59385113
2730,81.25
2731,73.60436893
2732,23.68527508
2733,68.72977346
2734,0.0
2735,-16.62679426
2736,18.30501618
2737,85.11326861
2738,82.05906149
2739,50.08090615
2740,41.26213592
2741,53.05420712
2742,66.44417476
2743,46.3592233
2744,55.42071197
2745,28.84304207
2746,82.68608414
2747,9.607605178
2748,28.84304207
2749,42.67799353
2750,82.05906149
2751,37.68203883
2752,43.12297735
2753,49.1302589
2754,92.63754045
2755,90.69579288
2756,56.27022654
2757,48.86731392
2758,18.30501618
2759,85.80097087
2760,-200.0
2761,53.05420712
2762,33.39401294
2763,44.66019417
2764,43.00161812
2765,33.39401294
2766,97.45145631
2767,82.68608414
2768,33.39401294
2769,25.95064725
2770,50.08090615
2771,33.39401294
2772,41.26213592
2773,47.3907767
2774,70.77265372
2775,85.80097087
2776,51.05177994
2777,23.68527508
2778,61.77184466
2779,37.68203883
2780,42.96116505
2781,23.68527508
2782,75.97087379
2783,45.79288026
2784,50.08090615
2785,41.26213592
2786,9.607605178
2787,23.68527508
2788,9.607605178
2789,33.39401294
2790,94.13430421
2791,9.607605178
2792,44.66019417
2793,71.39967638
2794,18.30501618
2795,66.44417476
2796,48.66504854
2797,79.75323625
2798,9.607605178
2799,95.08495146
2800,64.98786408
2801,23.68527508
2802,85.35598706
2803,63.08656958
2804,41.26213592
2805,82.68608414
2806,42.75889968
2807,79.49029126
2808,79.61165049
2809,66.44417476
2810,4.368932039
2811,33.39401294
2812,0.0
2813,-48.0861244
2814,49.1302589
2815,84.46601942
2816,72.91666667
2817,92.79935275
2818,28.84304207
2819,41.26213592
2820,86.91343042
2821,36.36731392
2822,0.0
2823,97.75485437
2824,32.05906149
2825,9.607605178
2826,79.49029126
2827,72.47168285
2828,33.39401294
2829,23.68527508
2830,78.01375405
2831,73.22006472
2832,82.68608414
2833,9.607605178
2834,28.84304207
2835,61.20550162
2836,74.39320388
2837,35.51779935
2838,99.02912621
2839,63.08656958
2840,68.00161812
2841,0.0
2842,66.44417476
2843,67.49595469
2844,-200.0
2845,40.08899676
2846,23.68527508
2847,63.08656958
2848,97.3907767
2849,95.42880259
2850,50.08090615
2851,80.60275081
2852,43.46682848
2853,97.75485437
2854,54.5105178
2855,47.3907767
2856,48.58414239
2857,88.91585761
2858,15.14967638
2859,44.66019417
2860,79.16666667
2861,28.84304207
2862,26.75970874
2863,9.607605178
2864,55.42071197
2865,78.43851133
2866,18.30501618
2867,18.30501618
2868,9.607605178
2869,18.30501618
2870,78.94417476
2871,18.30501618
2872,47.3907767
2873,65.73624595
2874,51.23381877
2875,77.36650485
2876,98.30097087
2877,37.68203883
2878,41.26213592
2879,47.3907767
2880,43.46682848
2881,9.607605178
2882,18.30501618
2883,18.30501618
2884,33.39401294
2885,28.84304207
2886,41.26213592
2887,68.40614887
2888,94.82200647
2889,9.607605178
2890,63.08656958
2891,72.08737864
2892,33.39401294
2893,78.01375405
2894,9.607605178
2895,80.33980583
2896,0.0
2897,83.09061489
2898,-200.0
2899,33.39401294
2900,23.68527508
2901,47.3907767
2902,37.68203883
2903,18.30501618
2904,23.68527508
2905,83.45469256
2906,0.0
2907,61.58980583
2908,23.68527508
2909,-200.0
2910,71.88511327
2911,33.39401294
2912,55.42071197
2913,50.08090615
2914,57.60517799
2915,23.68527508
2916,9.607605178
2917,18.30501618
2918,57.60517799
2919,50.08090615
2920,42.39482201
2921,41.26213592
2922,28.84304207
2923,9.607605178
2924,79.32847896
2925,55.42071197
2926,90.35194175
2927,89.27993528
2928,23.68527508
2929,23.68527508
2930,28.84304207
2931,59.44579288
2932,70.77265372
2933,21.44012945
2934,61.20550162
2935,41.26213592
2936,0.242718447
2937,74.39320388
2938,94.05339806
2939,28.84304207
2940,55.42071197
2941,65.61488673
2942,35.51779935
2943,85.80097087
2944,18.30501618
2945,50.08090615
2946,33.39401294
2947,80.13754045
2948,64.25970874
2949,55.42071197
2950,44.66019417
2951,37.68203883
2952,85.11326861
2953,9.607605178
2954,3.438511327
2955,18.30501618
2956,37.68203883
2957,41.26213592
2958,44.66019417
2959,18.30501618
2960,81.25
2961,23.68527508
2962,44.66019417
2963,59.8907767
2964,37.68203883
2965,18.30501618
2966,33.39401294
2967,50.08090615
2968,18.30501618
2969,63.73381877
2970,95.59061489
2971,18.30501618
2972,69.96359223
2973,51.9012945
2974,55.42071197
2975,50.88996764
2976,53.05420712
2977,37.68203883
2978,23.68527508
2979,83.29288026
2980,50.08090615
2981,96.39967638
2982,99.63592233
2983,-200.0
2984,78.01375405
2985,23.68527508
2986,44.66019417
2987,18.30501618
2988,44.66019417
2989,28.84304207
2990,59.44579288
2991,47.3907767
2992,18.30501618
2993,28.84304207
2994,83.79854369
2995,82.48381877
2996,94.21521036
2997,0.0
2998,-200.0
2999,89.4012945
3000,9.607605178
3001,33.39401294
3002,23.68527508
3003,94.7815534
3004,18.30501618
3005,37.68203883
3006,93.22411003
3007,62.39886731
3008,28.84304207
3009,68.00161812
3010,94.66019417
3011,93.68932039
3012,47.3907767
3013,95.59061489
3014,68.00161812
3015,9.607605178
3016,88.57200647
3017,33.39401294
3018,81.25
3019,76.49676375
3020,53.05420712
3021,23.68527508
3022,76.49676375
3023,54.5105178
3024,56.71521036
3025,50.08090615
3026,80.13754045
3027,82.88834951
3028,64.13834951
3029,92.79935275
3030,47.3907767
3031,87.07524272
3032,74.39320388
3033,63.08656958
3034,23.68527508
3035,72.35032362
3036,97.97734628
3037,37.68203883
3038,60.11326861
3039,63.08656958
3040,93.87135922
3041,-200.0
3042,-200.0
3043,-200.0
3044,0.0
3045,9.607605178
3046,98.46278317
3047,83.00970874
3048,99.55501618
3049,98.66504854
3050,84.0210356
3051,23.68527508
3052,61.20550162
3053,-200.0
3054,0.242718447
3055,70.77265372
3056,53.05420712
3057,66.44417476
3058,43.46682848
3059,23.68527508
3060,44.66019417
3061,59.44579288
3062,64.98786408
3063,76.49676375
3064,55.42071197
3065,71.27831715
3066,97.89644013
3067,53.05420712
3068,92.11165049
3069,84.74919094
3070,9.607605178
3071,90.02831715
3072,84.46601942
3073,28.84304207
3074,92.37459547
3075,78.19579288
3076,9.607605178
3077,69.19498382
3078,33.39401294
3079,63.91585761
3080,96.64239482
3081,80.13754045
3082,23.68527508
3083,61.20550162
3084,80.94660194
3085,23.68527508
3086,37.68203883
3087,99.25161812
3088,90.57443366
3089,-200.0
3090,65.61488673
3091,33.39401294
3092,16.20145631
3093,47.3907767
3094,63.08656958
3095,63.73381877
3096,23.68527508
3097,64.4012945
3098,85.11326861
3099,9.607605178
3100,18.30501618
3101,9.607605178
3102,82.84789644
3103,72.91666667
3104,88.43042071
3105,66.44417476
3106,86.56957929
3107,23.68527508
3108,71.88511327
3109,75.58656958
3110,0.0
3111,-16.62679426
3112,0.0
3113,0.0
3114,37.68203883
3115,69.96359223
3116,96.3592233
3117,77.79126214
3118,57.60517799
3119,-16.62679426
3120,70.77265372
3121,9.607605178
3122,96.84466019
3123,57.60517799
3124,28.84304207
3125,37.68203883
3126,28.84304207
3127,64.98786408
3128,63.08656958
3129,74.8381877
3130,80.13754045
3131,41.26213592
3132,97.00647249
3133,57.60517799
3134,62.52022654
3135,74.39320388
3136,63.83495146
3137,9.607605178
3138,9.607605178
3139,56.10841424
3140,78.15533981
3141,37.68203883
3142,63.08656958
3143,95.89401294
3144,64.13834951
3145,97.24919094
3146,33.39401294
3147,66.44417476
3148,61.20550162
3149,100.0
3150,28.84304207
3151,64.98786408
3152,50.08090615
3153,-48.0861244
3154,77.87216828
3155,-200.0
3156,9.607605178
3157,57.60517799
3158,57.60517799
3159,71.54126214
3160,76.49676375
3161,18.30501618
3162,90.02831715
3163,18.30501618
3164,9.607605178
3165,44.66019417
3166,59.44579288
3167,20.34789644
3168,94.25566343
3169,34.83009709
3170,49.27184466
3171,58.71763754
3172,9.607605178
3173,42.8802589
3174,72.91666667
3175,59.44579288
3176,50.08090615
3177,44.66019417
3178,64.98786408
3179,86.91343042
3180,41.26213592
3181,84.12216828
3182,37.68203883
3183,77.66990291
3184,64.98786408
3185,9.607605178
3186,89.01699029
3187,67.33414239
3188,52.08333333
3189,14.60355987
3190,9.607605178
3191,53.05420712
3192,-200.0
3193,9.607605178
3194,51.9012945
3195,23.68527508
3196,9.607605178
3197,28.84304207
3198,54.5105178
3199,9.607605178
3200,55.42071197
3201,75.0
3202,57.60517799
3203,87.84385113
3204,18.30501618
3205,91.54530744
3206,78.76213592
3207,50.08090615
3208,61.73139159
3209,77.62944984
3210,84.46601942
3211,98.58414239
3212,54.77346278
3213,9.607605178
3214,76.75970874
3215,23.68527508
3216,44.66019417
3217,23.68527508
3218,81.71521036
3219,57.60517799
3220,85.11326861
3221,23.68527508
3222,43.46682848
3223,33.39401294
3224,90.73624595
3225,44.66019417
3226,62.29773463
